Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Courier Code,Phone,Education Region,Broad Classification,Classification Group,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
4165,SEVENOAKS SENIOR COLLEGE,275 SEVENOAKS STREET,CANNINGTON,WA,6107,275 SEVENOAKS STREET,CANNINGTON,WA,6107,-32.01247925,115.9423052,F85,08 9356 4900,SOUTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,0,0,0,0,289,209,0,498
5418,SHARK BAY SCHOOL,55 FRANCIS ROAD,DENHAM,WA,6537,55 FRANCIS ROAD,DENHAM,WA,6537,-25.92280075,113.53094405,POST,08 9948 0000,MIDWEST,Primary Schools,PRIMARY SCHOOLS,10,8,4,10,11,7,10,9,9,4,4,6,3,1,0,96
5579,SHELLEY PRIMARY SCHOOL,MONOTA AVENUE,SHELLEY,WA,6148,MONOTA AVENUE,SHELLEY,WA,6148,-32.03209413,115.8857593,POST,08 9354 5233,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,43,51,48,42,53,37,58,54,0,0,0,0,0,0,0,386
4168,SHENTON COLLEGE,227 STUBBS TERRACE,SHENTON PARK,WA,6008,227 STUBBS TERRACE,SHENTON PARK,WA,6008,-31.95969986,115.80300796,D65,08 9488 2100,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,318,355,372,328,311,297,0,1981
6158,SHENTON COLLEGE DEAF EDUCATION CENTRE,227 STUBBS TERRACE,SHENTON PARK,WA,6008,227 STUBBS TERRACE,SHENTON PARK,WA,6008,-31.95969986,115.80300796,POST,08 9488 2100,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,0,0,0,0,0,0,0,0,6,8,3,3,11,3,0,34
5736,SINGLETON PRIMARY SCHOOL,NAVAL AVENUE,SINGLETON,WA,6175,PO BOX 1998,MANDURAH,WA,6210,-32.44002498,115.7579582,POST,08 9537 3199,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,88,99,70,80,76,103,78,76,0,0,0,0,0,0,0,670
6020,SIR DAVID BRAND SCHOOL,GLICK ROAD,COOLBINIA,WA,6050,GLICK ROAD,COOLBINIA,WA,6050,-31.91464899,115.8597292,POST,08 9462 6500,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,1,3,2,4,6,6,5,3,1,2,6,2,6,8,0,55
5812,SOMERLY PRIMARY SCHOOL,15 SOMERLY DRIVE,CLARKSON,WA,6030,15 SOMERLY DRIVE,CLARKSON,WA,6030,-31.68546051,115.72785759,A2690,08 6206 4200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,63,56,75,65,56,51,48,57,0,0,0,0,0,0,0,471
5523,SORRENTO PRIMARY SCHOOL,14 ELFREDA AVENUE,SORRENTO,WA,6020,14 ELFREDA AVENUE,SORRENTO,WA,6020,-31.83148916,115.76082928,A140,08 9447 7488,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,40,51,50,56,56,54,50,47,0,0,0,0,0,0,0,404
6090,SOUTH BALLAJURA EDUCATION SUPPORT CENTRE,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,-31.84972479,115.9102807,POST,08 9249 8912,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,8,10,11,8,7,8,3,1,0,0,0,0,0,0,0,56
5734,SOUTH BALLAJURA PRIMARY SCHOOL,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,-31.84972479,115.9102807,B178,08 9249 8022,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,54,55,39,52,52,72,57,58,0,0,0,0,0,0,0,439
6070,SOUTH BUNBURY EDUCATION SUPPORT CENTRE,PAISLEY STREET,SOUTH BUNBURY,WA,6230,PO BOX 1101,BUNBURY,WA,6230,-33.34068153,115.6428274,POST,08 9721 4808,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,5,3,5,6,5,6,13,13,0,0,0,0,0,0,0,56
5072,SOUTH BUNBURY PRIMARY SCHOOL,19 PROSSER STREET,SOUTH BUNBURY,WA,6230,PO BOX 1101,BUNBURY,WA,6231,-33.34068153,115.6428274,POST,08 9721 3299,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,48,51,54,46,51,50,51,65,0,0,0,0,0,0,0,416
1324,SOUTH COAST BAPTIST COLLEGE,30 GNANGARA DRIVE,WAIKIKI,WA,6169,PO BOX 6126,WAIKIKI,WA,6169,-32.31535966,115.75750462,POST,08 9540 4400,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,53,42,65,56,77,75,82,84,78,86,62,74,43,34,0,911
5113,SOUTH COOGEE PRIMARY SCHOOL,40 IVANKOVICH AVENUE,BEELIAR,WA,6164,40 IVANKOVICH AVENUE,BEELIAR,WA,6164,-32.12961319,115.7973328,H90,08 9494 8000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,59,45,66,48,65,57,61,52,0,0,0,0,0,0,0,453
6049,SOUTH EAST METROPOLITAN LANGUAGE DEVELOPMENT CENTRE,276 EPSOM AVENUE,CLOVERDALE,WA,6105,PO BOX 1154,CLOVERDALE,WA,6985,-31.9507814,115.94663741,POST,08 9277 3200,SOUTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT,33,62,66,40,31,0,0,0,0,0,0,0,0,0,0,232
5807,SOUTH HALLS HEAD PRIMARY SCHOOL,38 KARON VISTA,HALLS HEAD,WA,6210,38 KARON VISTA,HALLS HEAD,WA,6210,-32.56442979,115.67863115,POST,08 9583 5400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,60,73,78,75,92,87,81,75,0,0,0,0,0,0,0,621
5553,SOUTH HEDLAND PRIMARY SCHOOL,WEAVER PLACE,SOUTH HEDLAND,WA,6722,WEAVER PLACE,SOUTH HEDLAND,WA,6722,-20.40164145,118.6018711,POST,08 9172 7272,PILBARA,Primary Schools,PRIMARY SCHOOLS,25,23,32,26,31,22,30,29,0,0,0,0,0,0,0,218
5235,SOUTH KALGOORLIE PRIMARY SCHOOL,LIONEL STREET,KALGOORLIE,WA,6430,PO BOX 1671,KALGOORLIE PO,WA,6433,-30.76244847,121.476861,POST,08 9092 5800,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,40,55,77,59,72,70,64,64,0,0,0,0,0,0,0,501
5680,SOUTH LAKE PRIMARY SCHOOL,62 MASON COURT,SOUTH LAKE,WA,6164,62 MASON COURT,SOUTH LAKE,WA,6164,-32.10593471,115.8345008,H265,08 9417 2998,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,37,38,29,42,29,30,39,29,0,0,0,0,0,0,0,273
1423,SOUTH METROPOLITAN YOUTH LINK COMMUNITY COLLEGE,32 TESLA ROAD,ROCKINGHAM,WA,6168,32 TESLA ROAD,ROCKINGHAM,WA,6168,-32.27298182,115.75420746,POST,08 9550 9400,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,0,0,42,67,117,34,0,260
5593,SOUTH NEWMAN PRIMARY SCHOOL,GREGORY AVENUE,NEWMAN,WA,6753,PO BOX 61,NEWMAN,WA,6753,-23.363209,119.73407,POST,08 9175 1061,PILBARA,Primary Schools,PRIMARY SCHOOLS,42,49,53,64,40,55,55,47,0,0,0,0,0,0,0,405
5700,SOUTH PADBURY PRIMARY SCHOOL,56 WARBURTON AVENUE,PADBURY,WA,6025,56 WARBURTON AVENUE,PADBURY,WA,6025,-31.81230095,115.76440629,POST,08 9307 5833,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,44,47,54,53,44,52,30,59,0,0,0,0,0,0,0,383
5374,SOUTH PERTH PRIMARY SCHOOL,51 FORREST STREET,SOUTH PERTH,WA,6151,51 FORREST STREET,SOUTH PERTH,WA,6151,-31.9812379,115.85938157,G10,08 9367 2652,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,40,42,37,40,57,55,31,47,0,0,0,0,0,0,0,349
5423,SOUTH STIRLING PRIMARY SCHOOL,SOUTH STIRLING ROAD,SOUTH STIRLING,WA,6324,5 STIRLING SCHOOL ROAD,VIA MANYPEAKS,WA,6328,-34.57914966,118.210334,POST,08 9854 3037,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,5,2,5,4,3,1,2,5,0,0,0,0,0,0,0,27
5590,SOUTH THORNLIE PRIMARY SCHOOL,2 OVENS ROAD,THORNLIE,WA,6108,2 OVENS ROAD,THORNLIE,WA,6108,-32.06627622,115.95964098,F350,08 9459 4655,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,59,59,55,42,52,66,80,52,0,0,0,0,0,0,0,465
4099,SOUTHERN CROSS DISTRICT HIGH SCHOOL,ANTARES STREET,SOUTHERN CROSS,WA,6426,ANTARES STREET,SOUTHERN CROSS,WA,6426,-31.23119646,119.3268575,POST,08 9049 1067,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,6,6,6,4,9,7,10,10,7,4,7,6,0,0,0,82
5856,SOUTHERN GROVE PRIMARY SCHOOL,34 LOCKWAY STREET,SOUTHERN RIVER,WA,6110,34 LOCKWAY STREET,SOUTHERN RIVER,WA,6110,-32.097439,115.956777,UNKNOWN,08 9234 7700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,SOUTHERN HILLS CHRISTIAN COLLEGE,86 ADMIRAL ROAD,BEDFORDALE,WA,6112,PO BOX 475,ARMADALE,WA,6992,-32.1816559,116.04831766,POST,08 9497 1751,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,30,21,16,18,9,22,12,25,24,35,26,18,22,19,0,297
4121,SOUTHERN RIVER COLLEGE,SOUTHERN RIVER ROAD,GOSNELLS,WA,6110,SOUTHERN RIVER ROAD,GOSNELLS,WA,6110,-32.08559751,115.979918,F310,08 9495 3200,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,160,198,192,163,140,102,0,955
5568,SOUTHWELL PRIMARY SCHOOL,26 GRANDPRE CRESCENT,HAMILTON HILL,WA,6163,26 GRANDPRE CRESCENT,HAMILTON HILL,WA,6163,-32.09025841,115.78508329,POST,08 9418 1622,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,15,13,13,13,7,12,13,7,0,0,0,0,0,0,0,93
1449,SOWILO COMMUNITY HIGH SCHOOL,UNIT 1/2 GILLAM DRIVE,KELMSCOTT,WA,6111,PO BOX 549,KELMSCOTT,WA,6991,-32.13104805,116.0098146,POST,08 9390 1995,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,7,7,17,17,19,24,0,91
5673,SPEARWOOD ALTERNATIVE SCHOOL,370 ROCKINGHAM ROAD,SPEARWOOD,WA,6163,370 ROCKINGHAM ROAD,SPEARWOOD,WA,6163,-32.10779115,115.7843999,POST,08 9418 6539,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,12,12,13,12,11,14,11,18,0,0,0,0,0,0,0,103
5421,SPEARWOOD PRIMARY SCHOOL,73 GERALD STREET,SPEARWOOD,WA,6163,73 GERALD STREET,SPEARWOOD,WA,6163,-32.10148403,115.7865958,H70,08 9418 1822,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,19,9,16,16,16,24,24,24,0,0,0,0,0,0,0,148
6085,SPENCER PARK EDUCATION SUPPORT CENTRE,HARDIE ROAD,ALBANY,WA,6330,HARDIE ROAD,ALBANY,WA,6330,-35.00554419,117.9018778,POST,08 9841 1537,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,2,4,6,6,3,1,8,2,0,0,0,0,0,0,0,32
5422,SPENCER PARK PRIMARY SCHOOL,26 HARDIE ROAD,SPENCER PARK,WA,6330,26 HARDIE ROAD,SPENCER PARK,WA,6330,-35.00554418,117.90187792,POST,08 9841 2488,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,42,37,29,39,40,47,36,40,0,0,0,0,0,0,0,310
1414,SPIRIT OF PLAY COMMUNITY SCHOOL,"OLD PO BUILDING, INLET DRIVE",DENMARK,WA,6333,"OLD PO BUILDING, INLET DRIVE",DENMARK,WA,6333,-34.97137317,117.3650044,POST,08 9848 2285,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,19,6,8,6,7,10,0,0,0,0,0,0,0,0,0,56
5825,SPRING HILL PRIMARY SCHOOL,50 SPRING HILL STREET,TAPPING,WA,6065,50 SPRING HILL STREET,TAPPING,WA,6065,-31.7226147,115.7932625,POST,08 9404 5178,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,100,120,103,87,96,83,97,64,0,0,0,0,0,0,0,750
8126,SPRING ROAD COMMUNITY KINDERGARTEN (INC),1A SPRING ROAD,KALAMUNDA,WA,6076,1A SPRING ROAD,KALAMUNDA,WA,6076,-31.97174951,116.06115406,POST,08 9293 3292,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
5557,SPRINGFIELD PRIMARY SCHOOL,31 BRIDGEWATER DRIVE,KALLAROO,WA,6025,31 BRIDGEWATER DRIVE,KALLAROO,WA,6025,-31.79256944,115.75018194,POST,08 9401 6069,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,38,44,48,55,37,43,53,58,0,0,0,0,0,0,0,376
1410,ST ANDREW'S CATHOLIC PRIMARY SCHOOL,60 VICTORSEN PARADE,CLARKSON,WA,6030,60 VICTORSEN PARADE,CLARKSON,WA,6030,-31.68720765,115.72186036,POST,08 9407 8000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,57,48,61,54,58,49,46,53,0,0,0,0,0,0,0,426
1374,ST ANDREW'S GRAMMAR,4 HELLENIC DRIVE,DIANELLA,WA,6059,4 HELLENIC DRIVE,DIANELLA,WA,6059,-31.87118268,115.8741054,POST,08 9376 5850,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,29,46,21,30,33,27,38,42,36,32,26,26,31,28,0,445
1078,ST ANNE'S SCHOOL,YOUNG STREET,HARVEY,WA,6220,PO BOX 493,HARVEY,WA,6220,-33.08300334,115.8913206,POST,08 9729 1287,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,25,25,21,24,22,10,25,23,0,0,0,0,0,0,0,175
1187,ST ANTHONY'S SCHOOL,7 SERVITE TERRACE,WANNEROO,WA,6065,7 SERVITE TERRACE,WANNEROO,WA,6065,-31.74897887,115.80379819,POST,08 9303 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,72,56,48,59,59,83,58,52,0,0,0,0,0,0,0,487
1116,ST ANTHONY'S SCHOOL,96 INNAMINCKA ROAD,GREENMOUNT,WA,6056,PO BOX 4057,SWAN VIEW,WA,6056,-31.89553184,116.04389261,POST,08 9294 5500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,80,55,59,57,59,64,63,62,0,0,0,0,0,0,0,499
1165,ST AUGUSTINE'S SCHOOL,34 GLADSTONE ROAD,RIVERVALE,WA,6103,PO BOX 77,BURSWOOD,WA,6100,-31.9598035,115.90624131,POST,08 9260 3200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,26,28,27,28,31,29,20,25,0,0,0,0,0,0,0,214
1004,ST BENEDICTS SCHOOL,70 ALNESS STREET,APPLECROSS,WA,6153,70 ALNESS STREET,APPLECROSS,WA,6153,-32.018476,115.839433,POST,08 6217 3500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,98,60,59,56,49,27,27,23,0,0,0,0,0,0,0,399
1393,ST BERNADETTE'S CATHOLIC PRIMARY SCHOOL,252 GRAND OCEAN BOULEVARD,PORT KENNEDY,WA,6172,PO BOX 8151,WARNBRO,WA,6169,-32.36083888,115.75614018,POST,08 9593 4066,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,80,59,50,56,54,55,59,59,0,0,0,0,0,0,0,472
1097,ST BERNARD'S SCHOOL,11 KATANNING ROAD,KOJONUP,WA,6395,11 KATANNING ROAD,KOJONUP,WA,6395,-33.82759512,117.1619039,POST,08 9831 3500,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,10,10,12,12,7,7,2,11,0,0,0,0,0,0,0,71
1103,ST BRIGID'S COLLEGE,200 LESMURDIE ROAD,LESMURDIE,WA,6076,200 LESMURDIE ROAD,LESMURDIE,WA,6076,-31.99663035,116.0520664,POST,08 9290 4200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,62,51,57,50,60,58,94,66,83,124,116,101,92,102,0,1116
1115,ST BRIGID'S PRIMARY SCHOOL,20 TOODYAY ROAD,MIDDLE SWAN,WA,6056,PO BOX 1396,MIDLAND DC,WA,6936,-31.87563515,116.01434695,POST,08 9250 1592,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,48,55,56,61,60,63,57,61,0,0,0,0,0,0,0,461
1025,ST BRIGID'S SCHOOL,130 ROE STREET,BRIDGETOWN,WA,6255,130 ROE STREET,BRIDGETOWN,WA,6255,-33.957669,116.140604,POST,08 9761 1635,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,31,22,24,22,14,22,28,20,0,0,0,0,0,0,0,183
1047,ST BRIGID'S SCHOOL,205 PRINSEP STREET,COLLIE,WA,6225,PO BOX 281,COLLIE,WA,6225,-33.3481206,116.15829387,POST,08 9734 1097,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,16,19,15,30,17,26,17,23,0,0,0,0,0,0,0,163
1159,ST CECILIA'S CATHOLIC PRIMARY SCHOOL,35 SUTHERLAND STREET,PORT HEDLAND,WA,6721,PO BOX 700,PORT HEDLAND,WA,6721,-20.30972649,118.60218962,POST,08 9173 2162,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,30,30,24,30,26,19,24,22,0,0,0,0,0,0,0,205
1099,ST CLARE'S SCHOOL,14-16 MCCARTNEY CRESCENT,LATHLAIN,WA,6100,PO BOX 2123,CARLISLE NORTH,WA,6101,-31.9711354,115.90861583,POST,08 9366 7500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,0,3,4,6,11,11,0,35
1013,ST COLUMBA'S PRIMARY SCHOOL,32 ROBERTS STREET,BAYSWATER,WA,6053,PO BOX 61,BAYSWATER,WA,6933,-31.922883,115.910649,POST,08 9271 7181,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,100,58,59,55,60,55,58,31,0,0,0,0,0,0,0,476
1153,ST COLUMBA'S SCHOOL,30 YORK STREET,SOUTH PERTH,WA,6151,PO BOX 8307,SOUTH PERTH,WA,6951,-31.97839416,115.86000179,POST,08 6436 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,75,52,56,31,30,29,23,29,0,0,0,0,0,0,0,325
1461,ST DAMIEN'S CATHOLIC PRIMARY SCHOOL,1 NYABING PASS,DAWESVILLE,WA,6211,PO BOX 5020,FALCON,WA,6210,-32.62651453,115.63138147,POST,08 9583 2500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,84,59,58,61,64,62,56,59,0,0,0,0,0,0,0,503
1087,ST DENIS SCHOOL,2 ORCHID STREET,JOONDANNA,WA,6060,2 ORCHID STREET,JOONDANNA,WA,6060,-31.90973888,115.84438135,POST,08 9242 3422,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,49,30,27,30,30,29,23,23,0,0,0,0,0,0,0,241
1086,ST DOMINIC'S SCHOOL,95 BEATRICE STREET,INNALOO,WA,6018,95 BEATRICE STREET,INNALOO,WA,6018,-31.89441457,115.79091987,POST,08 9446 1929,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,20,24,24,22,24,13,14,17,0,0,0,0,0,0,0,158
1490,ST ELIZABETH'S CATHOLIC PRIMARY SCHOOL,30 RANWORTH DRIVE,HOCKING,WA,6065,PO BOX 2126,WANGARA DC,WA,6947,-31.7719113,115.81333603,POST,08 9303 7600,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,26,22,23,17,0,0,0,0,0,0,0,0,0,0,0,88
1257,ST FRANCIS XAVIER PRIMARY SCHOOL,1 MAITLAND STREET,GERALDTON,WA,6530,PO BOX 131,GERALDTON,WA,6531,-28.77685819,114.61470629,POST,08 9921 1711,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,67,49,48,59,58,64,58,64,0,0,0,0,0,0,0,467
1499,ST FRANCIS' SCHOOL,10 ALLOA ROAD,MADDINGTON,WA,6109,10 ALLOA ROAD,MADDINGTON,WA,6109,-32.04608954,115.98433745,POST,08 9262 4421,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,0,0,0,6,11,11,0,28
1440,ST GEORGE'S ANGLICAN GRAMMAR SCHOOL,50 WILLIAM STREET,PERTH,WA,6000,50 WILLIAM STREET,PERTH,WA,6000,-31.95409073,115.85709568,POST,08 9312 0800,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,45,34,37,43,61,50,0,270
1011,ST GERARDS PRIMARY SCHOOL,31 CHANGTON WAY,WESTMINSTER,WA,6061,31 CHANGTON WAY,WESTMINSTER,WA,6061,-31.869729,115.848544,POST,08 6241 8500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,39,30,27,22,22,25,15,16,0,0,0,0,0,0,0,196
1425,ST HELENA'S CATHOLIC PRIMARY SCHOOL,55 FORTESCUE PLACE,ELLENBROOK,WA,6069,55 FORTESCUE PLACE,ELLENBROOK,WA,6069,-31.79237522,115.97601159,POST,08 9297 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,90,58,58,60,95,80,62,76,0,0,0,0,0,0,0,579
1122,ST HILDA'S ANGLICAN SCHOOL FOR GIRLS,BAY VIEW TERRACE,MOSMAN PARK,WA,6012,PO BOX 34,MOSMAN PARK,WA,6912,-32.005047,115.767812,POST,08 9285 4100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,56,25,25,46,36,45,68,75,138,124,145,140,142,147,0,1212
1493,ST JAMES' ANGLICAN SCHOOL,2 GRACEFUL BOULEVARD,CLARKSON,WA,6038,2 GRACEFUL BOULEVARD,CLARKSON,WA,6038,-31.61808257,115.6865832,POST,08 6336 8330,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,50,39,50,37,39,41,33,36,39,28,0,0,0,0,0,392
1169,ST JEROME'S SCHOOL,38 TROODE STREET,MUNSTER,WA,6166,38 TROODE STREET,MUNSTER,WA,6166,-32.12190314,115.7825495,POST,08 9499 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,120,86,81,90,91,74,77,87,0,0,0,0,0,0,0,706
1480,ST JOHN BOSCO COLLEGE,170 MONTICELLO PARKWAY,PIARA WATERS,WA,6112,170 MONTICELLO PARKWAY,PIARA WATERS,WA,6112,-32.14606715,115.92887725,POST,08 9234 9600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,79,59,60,42,36,58,0,0,0,0,0,0,0,0,0,334
1458,ST JOHN PAUL II CATHOLIC PRIMARY SCHOOL,6 KURRAJONG BOULEVARD,BANKSIA GROVE,WA,6031,PO BOX 454,WANNEROO,WA,6946,-31.69517618,115.8054016,POST,08 9303 7101,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,51,49,42,49,44,38,46,48,0,0,0,0,0,0,0,367
1166,ST JOHN'S SCHOOL,21 LALOR STREET,SCARBOROUGH,WA,6019,21 LALOR STREET,SCARBOROUGH,WA,6019,-31.89350925,115.7669125,POST,08 9203 3000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,55,29,30,26,22,31,27,31,0,0,0,0,0,0,0,251
1206,ST JOHN'S SCHOOL,12 TAMAR STREET,RANGEWAY,WA,6530,PO BOX 7156,GERALDTON,WA,6531,-28.78351925,114.626735,POST,08 9920 0100,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,28,20,26,23,26,29,28,27,0,0,0,0,0,0,0,207
1030,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL,PARADE ROAD,BUNBURY,WA,6230,PO BOX 340,BUNBURY,WA,6231,-33.37377642,115.6330822,POST,08 9795 7312,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,93,62,53,54,54,58,61,57,0,0,0,0,0,0,0,492
1002,ST JOSEPH'S COLLEGE,MARTIN ROAD,ALBANY,WA,6330,MARTIN ROAD,ALBANY,WA,6330,-34.997944,117.902192,POST,08 9844 0222,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,61,44,26,49,46,43,50,44,30,45,36,49,40,32,0,595
1139,ST JOSEPH'S SCHOOL,1 LANCE STREET,NORTHAM,WA,6401,PO BOX 500,NORTHAM,WA,6401,-31.65767596,116.67828221,POST,08 9621 3500,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,79,57,35,46,42,46,39,54,47,59,51,50,25,20,0,650
1188,ST JOSEPH'S SCHOOL,MILLAR STREET,WAROONA,WA,6215,PO BOX 129,WAROONA,WA,6215,-32.84466984,115.922516,POST,08 9782 6500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,23,13,16,23,15,22,15,25,0,0,0,0,0,0,0,152
1118,ST JOSEPH'S SCHOOL,KINTORE STREET,MOORA,WA,6510,PO BOX 213,MOORA,WA,6510,-30.64061007,116.001419,POST,08 9690 8888,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,26,16,28,13,25,18,24,15,0,0,0,0,0,0,0,165
1158,ST JOSEPH'S SCHOOL,38-40 GEORGE STREET,PINJARRA,WA,6208,PO BOX 30,PINJARRA,WA,6208,-32.6307843,115.8733555,POST,08 9530 5500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,40,27,24,24,24,30,27,26,0,0,0,0,0,0,0,222
1168,ST JOSEPH'S SCHOOL,51 ALTAIR STREET,SOUTHERN CROSS,WA,6426,51 ALTAIR STREET,SOUTHERN CROSS,WA,6426,-31.22952336,119.3250078,POST,08 9049 1046,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,14,4,4,5,2,4,0,1,0,0,0,0,0,0,0,34
1200,ST JOSEPH'S SCHOOL,ST PETER'S WAY,WYNDHAM,WA,6740,PO BOX 19,WYNDHAM,WA,6740,-15.48554463,128.1247657,POST,08 9161 1021,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,6,9,6,8,9,4,8,3,0,0,0,0,0,0,0,53
